Latitude,Longitude,Name,
-104.461678,53.235701,Wapiti Valley Regional Park,(306) 862-2611/(306) 862-5621/(306) 862-2611
-78.80507,39.28697,Wapocoma Campground,(304) 822-8020
-76.103268,41.100122,Wapwallopen Council Cup Campground,(570) 379-2566
-94.015968,36.218555,War Eagle Coe,(479) 750-4722
-94.989092,35.989097,War Eagle Resort,(918) 456-6272
-94.922574,35.989168,War Eagle RV Resort,(918) 456-6272
-114.8550583,39.04024722,Ward Charcoal Ovens State Historic Park,(775) 296-1505
-114.969682,39.216863,Wards Mountain Campground,(775) 289-3031
-91.126255,33.352219,Warfield Point Park,(662) 355-7275
-111.314804,44.119588,Warm River Campground,(877) 444-6777
-106.570052,52.320738,Warman RV Park City Park,(306) 933-2210
-86.08007,42.42186,Warner Camp RV Park,(269) 434-6844
-112.204948,49.284348,Warner Lions RV Park,(403) 642-3877
-72.056114,44.236365,Warner's Campground,(802) 633-2301
-110.118179,43.018054,Warren Bridge Campground,(307) 367-5300
-93.579338,41.356716,Warren County Fair campground,(515) 961-5861
-86.595369,41.901013,Warren Dunes State Park Campground,(269) 426-4013
-73.76128,43.49884,Warrensburg Travel Park,(518) 623-9833
-82.48387,36.497037,Warriors' Path State Park Campground,(423) 323-4998
-95.303223,48.907064,Warroad Municipal Park,(218) 386-1004
-78.132233,44.462046,Warsaw Caves Otonabee Region Conservation Authority,(705) 652-3161
-91.445403,40.3547,Warsaw City Park (pay at city hall),(217) 256-3214
-81.947545,42.999545,Warwick Area St. Clair Region Cons Auth,(519) 849-6770
-75.75226,40.173186,Warwick Woods Campgrounds,(610) 286-9655
-115.729166,49.781198,Wasa Lake Provincial Park Campground,(250) 422-4200
-79.9786,44.6074,Wasaga Dunes,(705) 322-3130
-79.90741,44.56535,Wasaga Pines,(705) 322-2727
-99.96643,50.655227,Wasagaming Campground - Riding Mountain National Park,(204) 848-7275
-110.862835,40.825617,Wasatch Cache National Forest Beaver View Campground,(307) 789-3194
-110.975531,40.594985,Wasatch Cache National Forest Cobblerest Campground,(435) 783-4338
-110.125634,40.92393,Wasatch Cache National Forest Hoop Lake Campground,(307) 789-3194
-111.007994,40.593165,Wasatch Cache National Forest Shady Dell Campground,(435) 783-4338
-111.107409,40.769272,Wasatch Cache National Forest Smith and Morehouse Campground,(435) 783-4338
-111.028336,40.579011,Wasatch Cache National Forest Soapstone Campground,(801) 466-6411
-110.885706,40.787746,Wasatch Cache National Forest Sulphur Campground,(877) 444-6777
-111.486514,40.544103,Wasatch Mountain State Park Campground,(435) 654-1791
-111.538728,40.504037,Wasatch National Fores Deer Creek Campground,(801) 885-7391
-111.09986,40.744453,Wasatch National Forest Ledgefork Campground,(801) 885-7391
-110.93456,40.681476,Wasatch National Forest Lost Creek Campground,(435) 783-4338
-110.886239,40.700628,Wasatch National Forest Mirror Lake Campground,(435) 783-4338
-110.89222,40.69372,Wasatch National Forest Moosehorn Lake Campground,(435) 783-4338
-112.0189,41.30704,Wasatch View Estates,(801) 782-4078
-110.814803,40.846488,WasatchCache National Forest Wolverine ATV Trailhead Campground,(801) 466-6411
-80.22466,45.28992,Wasauksing Marina and Campground,(705) 746-1488
-79.2979,44.78202,Wasdell Falls Camp,(705) 689-3000
-83.22051,43.20694,Washakie Campground Golf,(810) 688-3235
-97.054141,39.808576,Washington City Park,(785) 325-2284
-81.469869,39.427101,Washington County Fair,(740) 373-1347
-89.35964,38.280504,Washington County State Recreational Area,(618) 327-3137
-115.556501,46.702056,Washington Creek Campground,(208) 476-4541
-96.259929,36.197866,Washington Irving South Coe-Keystone Lake,(918) 865-2621
-86.88895,45.35667,Washington Island Camping Retreat,(920) 847-2622
-110.96076,40.675382,Washington Lake Campground Wasatch Cache NF,(877) 444-6777
-122.746935,47.050978,Washington Land Yacht Harbor,(360) 491-3750
-90.694587,38.085263,Washington State Park Campground,(636) 586-5768
-97.93484,34.973668,Washita Valley RV Park,(405) 689-0050
-119.763623,39.241738,Washoe Lake State Park,(775) 687-4319
-96.838771,36.791633,Washunga Bay campground COE,(580) 762-5611
-100.799558,49.094924,Waskada Park,(204) 673-2401
-117.160065,54.745104,Waskahigan River Prov. Rec. Area,(780) 538-5350
-91.738254,46.459075,Wasko's Campground Plus,(715) 374-3514
-70.398469,43.646651,Wassamki Springs Campground,(207) 839-4276
-121.123,51.463029,Watch Lake Lodge,(250) 456-7741
-98.561239,51.273715,Watchorn Provincial Park Watchhorn Bay Campground,(800)214-6497/(888)482-2267
-107.13071,34.025442,Water Canyon Campground,(505) 346-3900
-93.414352,36.634655,Water Edge On Table Rock Lake,(417) 739-5377
-83.319099,43.063723,Water Tower Travel Trailer Park City Park,(810) 664-4296
-100.740939,31.661601,Water Valley County Park,
-89.76316,34.14244,Water Valley Landing Campground Coe-Enid Lake,(662) 563-4571
-114.622086,51.474939,Water Valley RV Park,(403) 637-2117
-80.777442,34.437188,Wateree Lake Camp Ground,(803) 273-3013
-71.67636,43.97116,Waterest Campground,(603) 745-2586
-74.269432,42.575753,Waterfalls Campsite,(518) 827-5794
-64.16381,46.946012,Waterford Cottages and Campground,(902) 882-2644
-80.317991,42.932708,Waterford North Conservation Area,(519) 443-0571
-83.438448,42.673124,Waterford Pontiac Lake Recreation Area,(248) 666-1020
-123.159013,47.370392,Waterfront At Potlatch,(360) 877-9422
-93.377504,38.238724,Waterfront RV Park,(660) 438-7274
-99.544691,51.840263,Waterhen Wayside Ferry Park,(204) 628-3358
-73.086708,43.90789,Waterhouse Campground and Marina,(802) 345-9237
-76.8804,42.90217,Waterloo Harbor Campground,(315) 539-8848
-122.820028,44.491194,Waterloo Park Campground Linn County Park,(541) 967-3917
-77.941768,39.095945,Watermelon Park and Campground,(540) 955-4803
-130.029509,58.520182,Waters Edge Campground,(250) 771-3392
-72.29367,41.63782,Water's Edge Campground,(860) 642-7470
-82.168489,28.273586,Waters Edge Carefree RV Resort,(813) 783-2708
-91.221135,43.664286,Waters Edge Motel Campground,(608) 457-2126
-80.694718,27.145764,Waters Edge Motor Coach Resort,(863) 357-5757
-83.072564,35.512154,Water's Edge Motor Court,(828) 926-6314
-82.145278,29.145278,Water's Edge Oaks RV Park,(352) 595-4590
-76.873115,34.734005,Waters Edge RV Park,(252) 247-0494
-88.140172,36.605001,Water's Edge RV Park & Marina,(270) 436-5321
-116.04515,44.52323,Water's Edge RV Resort,(208) 382-3120
-95.04607,36.50275,Water's Edge RV Resort,(918) 833-0985
-82.00099,26.932317,Water's Edge RV Resort of Punta Gorda,(941) 637-4677
-97.03651,28.07071,Watersedge RV Park,(361) 729-1100
-100.0131,37.74336,Watersports Campground,(620) 225-8044
-113.680565,49.030741,Waterton Lakes National Park Belly River Campground,(403) 859-5133
-113.944842,49.102464,Waterton Lakes National Park Crandell Mountain Campground,(403) 859-5133
-113.909108,49.049081,Waterton Lakes National Park Townsite Campground,(403) 859.5133/(877) 737-3783
-113.684476,49.330188,Waterton Reservoir Prov. Rec. Area,(403) 382-4097
-113.852569,49.135606,Waterton Springs Campground,(403) 859-2247
-97.08808,44.8839,Watertown Mobile Estates Campground,(605) 886-5193
-93.929655,29.868643,Waterview RV Resorts,(409) 982-0300
-82.414655,42.450303,Waterway Camp,(519) 352-3085
-78.391765,33.905798,Waterway Campground,(910) 754-8652
-81.291242,31.976702,Waterway RV Campground,(912) 756-2296
-76.27222,44.69787,Waterways Campground,(613) 272-2791
-121.88689,42.52521,Waterwheel Campground,(541) 783-2738
-119.584504,49.456674,Waterworld RV Park and Family Campground,(250) 492-4255
-76.87481,42.370366,Watkins Glen State Park,(607) 535-4511
-94.261502,39.390406,Watkins Woolen Mill State Park,(816) 580-3387
-94.422514,44.042482,Watona Park Campground,(507) 642-3314
-98.416362,35.840146,Watonga Moores Trailer and RV Park,(580) 623-4852
-82.842891,34.342461,Watsadler Campground Coe - Hartwell Lake,(888) 893-0678
-117.271286,53.074403,Watson Creek Prov. Rec. Area,(780) 865-2154(Unserviced)
-112.42422,34.59242,Watson Lake Park Campground,(928) 777-1122
-128.817691,60.071425,Watson Lake Provincial Campground,(867) 667-5648
-100.971752,34.971537,Watson RV Park,(806) 874-3770
-94.98323,32.66439,Watts RV Park,(903) 734-3380
-87.973791,43.469441,Waubedonia County Park,(262) 692-2825
-92.075615,40.64536,Waubonsi Trl Campground,(319) 397-2193
-95.682309,40.679741,Waubonsie SP Campground,(712) 382-2786
-91.474314,43.257831,Waukon City Park Campground,(563) 568-0081
-89.10751,44.34354,Waupaca Camping Park LLC,(715) 258-8010
-97.98991,34.1582,Waurika RV Park,(940) 733-2773
-84.802,47.98197,Wawa RV Resort & Campground,(705) 856-4368
-81.48706,48.33824,Wawaitin Holiday Park,(705) 266-1555
-71.622288,41.557845,Wawaloam Campground,(401) 294-3039
-99.683999,49.598704,Wawanesa Lions Park,(204) 824-2513
-119.672512,37.544836,Wawona Campground,(209) 372-0200
-102.028211,49.903139,Wawota Town Campground,(306) 739-2216
-86.126889,37.345667,Wax Site Coe-Nolin River Lake,(270) 242-7578
-96.691078,32.293234,Waxahachie Creek Park Campground,(972) 875-5711
-124.143408,43.877645,Waxmyrtle Campground Suislaw NF,(541) 271-6000
-84.681884,41.98584,Way-back-in-campground,(517) 849-0082
-102.32696,33.912594,Waylon Jennings City RV Park (FREE),(806) 385-5161
-112.660917,51.381653,Wayne Community Campground,(403) 823-9189(Unserviced)
-83.49427,42.22314,Wayne County Fairgrounds RV Park,(734) 697-7002
-88.947735,38.089789,Wayne Fitzgerrell State Recreation Area,(618) 629-2320
-82.634349,38.609771,Wayne National Forest Iron Ridge Campground,(740) 534-6500
-81.152424,39.447567,Wayne NF Leith Run Recreation Area Campground,(740) 373-9055
-101.341343,33.993155,Wayne Russell Municipal RV Park (FREE),(806) 983-2834
-82.69755,30.17508,Wayne's RV Resort,(386) 752-5721
-78.846393,38.128158,Waynesboro North 340 Campground,(540) 943-9573
-78.845991,38.128091,Waynesboro North 340 Campground,(540) 943-9573
-98.883949,36.578705,Waynoka  Ok-Deuces Wild RV and Campground,(580) 824-0085
-63.912696,44.578926,Wayside Camping Park,(902) 823-2271
-105.463477,45.463723,Wayside RV Park,(406) 436-2510
-87.518112,38.169708,Weather Rock Campground,(812) 867-3401
-97.79747,32.72513,Weatherford KOA,(817) 594-8801
-105.252371,36.548039,Weathers RV Park,(575) 377-2276
-88.422205,33.948261,Weaver Creek Campground,(662) 257-1005
-109.991628,53.276712,Weaver Park Campground,(306) 825-3726
-111.52931,33.41293,Weaver's Needle Travel Trailer Resort,(480) 982-3683
-89.202784,45.513192,Weaver's Resort & Campground,(715) 487-5217
-90.809871,37.149649,Webb Creek Park Coe  Clearwater Lake,(573) 223-7777
-123.9631,45.237284,Webb Park Tillamook County Park,(503) 965-5001
-93.370151,41.484772,Webb RV Park LLC,(515) 989-0574
-107.727552,38.124628,Webber-Westridge RV Park,(970) 626-5383
-90.107737,40.39333,Webbs Valley View Campground,(309) 547-3183
-111.596205,41.297135,Weber County Memorial Park,(801) 399-8491
-84.721615,45.296349,Weber Lake State Forest Campground,(989) 732-3541
-77.456969,43.252331,Webster Park Family Campgrounds,(585) 872-5326
-99.454676,39.400839,Webster State Park,(785) ) 25-6775
-71.82223,42.05853,Webster/Sturbridge Family Camp,(508) 943-1895
-110.7589,39.0932,Wedge Overlook BLM,(435) 636-3600
-118.79469,55.13728,Wee Links Pitch & Putt Campground,(780) 538-4501
-119.209669,38.99022,Weed Heights RV Park,(775) 463-4634
-110.049649,42.020705,Weeping Rock Campground BLM,(307) 352-0256
-96.145111,40.86943,Weeping Water Park,(402) 267-5152
-97.57748,42.833491,Weigand Recreation Area,(402) 388-4169
-90.894744,40.226509,Weinberg-King State Park,(217) 392-2345
-72.214443,45.02393,Weir Memorial Park,(819) 876-7157
-105.241996,53.448354,Weirdale Campground,(306) 929-2625
-123.546633,48.352313,Weir's Beach RV Resort,(250) 478-3323
-98.35108,32.091421,Weiser Community Park,
-85.703378,34.203637,Weiss Lake RV Park,(678) 571-1796
-81.426173,28.8071188,Wekiva Falls Resort,(352) 383-8055
-81.426155,28.794944,Wekiva Falls Resort,(352) 383-8055
-81.462756,28.709932,Wekiwa Springs State Park,(407) 884-2008
-86.579781,41.941286,Weko Beach Campground,(269) 465-3406
-99.975905,54.793684,Wekusko Falls Provincial Park Wekusko Falls Campground,(204) 948-3333/(888) 482-2267
-115.10426,41.10013,Welcome Station RV Park,(775) 752-2736
-85.27978,42.70034,Welcome Woods Campground,(269) 945-2803
-83.859529,40.46954,Welcome Woods RV Campground LLC,(937) 843-2465
-97.662627,33.861171,Weldon Rob Memorial Park,(940) 825-3282
-88.9318,40.121891,Weldon Springs State Rec Area,(217) 935-2644
-77.62768,44.02998,Wellers Bay Campground,(613) 475-3113
-76.021987,44.317006,Wellesley Island State Park,(315) 482-2722
-71.001393,43.112013,Wellington Camping Park,(603) 659-5065
-97.529346,37.217112,Wellington Lake Recreation Area - City,(303) 838-5496
-119.381655,38.759699,Wellington Station Resort,(775) 465-2409
-100.898357,51.810991,Wellman Lake Lodge Inc.,(204) 525-4422/(888) 482-2267
-70.58719,43.29105,Wells Beach Acres Campground,(207) 646-5612
-70.58568,43.30362,Wells Beach Resort Campground,(207) 646-7570
-110.06846,31.71425,Wells Fargo RV Park,(520) 457-3966
-120.057134,51.936753,Wells Gray Golf & RV Resort,(250) 674-0009
-70.562011,43.343348,Wells Riverside Campground,(207) 646-3145
-72.060395,42.14658,Wells State Park Campground,(508) 347-9257
-101.519352,50.340707,Welwyn Centennial Regional Park,(306) 645-4535/(306) 733-2155
-120.328809,47.462218,Wenatchee Confluence State Park Campground,(509) 664-6373
-121.167166,46.976742,Wenatchee National Forest American Forks Campground,(509) 664-9200
-121.216341,46.925579,Wenatchee National Forest Soda Springs Campground,(509) 664-9200
-120.734173,47.678263,Wenatchee National Forest Tumwater Campground,(509) 664-9200
-120.406409,47.483615,Wenatchee River County Park,(509) 667-7503
-122.285181,48.136928,Wenberg State Park Campground,(360) 652-7417
-120.364302,38.887108,Wench Creek Campground,(530) 622-5061
-114.041193,40.733597,Wendover Nugget RV Park,(775) 664-2221
-90.05539,32.10961,Wendy Oaks RV Resort,(601) 845-2267
-79.365447,39.805931,Wendy World Campground,(814) 395-3815
-100.00846,29.620187,Wes Cooksey Park,(830) 597-3223
-97.10732,35.40979,Wes Watkins Reservior (County) Campground,(405) 964-4507
-76.12104,43.90312,Wescott Beach State Park,(315) 938-5083
-97.98249,26.155672,Weslaco Trailer Park,(956) 968-3474
-77.288228,43.946384,Wesley Acres Retreat Centre and Campground,(613) 393-3159
-83.523109,43.386175,Wesleyan Woods Camp Campground,(989) 823-8840
-78.82057,44.76193,Wessell's Adult Trailer Park,(705) 454-3208
-98.571285,44.07736,Wessington Springs City Park,(605) 539-1691
-100.311786,35.226487,West 40 RV Park,(806) 256-3719
-119.577976,49.8315,West Bay Beach Resort,(250) 768-3004
-89.349408,45.630218,West Bay Camping Resort,(715) 362-3481
-99.178956,48.111443,West Bay Heights,(701) 739-9681
-97.515084,32.935209,West Bay Marina  RV Park,(817) 444-1622
-82.80484,27.91683,West Bay Mobile Home   RV Park,(727) 586-2440
-122.957609,48.688155,West Beach Resort,(360) 376-2240
-119.54953,50.903435,West Beach Village,(866) 931-3572
-99.721022,44.170744,West Bend SRA,(605) 773-2885
-86.917642,38.732732,West Boggs Park Daviess-Martin County,(812) 295-3421
-97.154996,32.735814,West Camp RV Park,(817) 275-5151
-75.075709,43.230583,West Canada Creek Campsites,(315) 826-7390
-96.221889,32.320871,West Cedar Creek RV Park,(214) 538-5258
-102.415466,50.548198,West End Resort,(306) 793-4365/(306) 735-2966
-114.898069,39.247392,West End RV Park,(775) 289-2231
-90.905444,46.667094,West End Thompson Park Municipal Park,(715) 373-6160
-111.580421,44.887809,West Fork Cabin Camp,(406) 682-4802
-142.235183,63.887017,West Fork Campground BLM,(907) 474-2200
-112.808068,47.962182,West Fork Teton Campground,(406) 791-7700
-92.463222,47.486194,West Forty RV Park Llc,(218) 749-2821
-115.996049,36.206738,West Gate RV Park,(775) 727-9996
-97.861662,33.016703,West Gate RV Park,(817) 523-2240
-103.234767,34.400594,West Grand RV Park,(575) 762-9240
-80.192411,42.011109,West Haven Family Campground,(814) 838-1082
-84.7936,44.34029,West Houghton Lake Campground,(989) 422-5130
-92.752705,43.160224,West Idlewild Campground,(641) 756-3490
-80.239041,26.939639,West Jupiter Camping Resort,(561) 746-6073
-90.687636,41.530861,West Lake County Park Summit,(563) 328-3281
-97.001538,33.105647,West Lake Park Campground,(817) 497-2349
-90.687871,41.520075,West Lake Park Scott County Park,(563) 328-3281
-105.27597,36.53668,West Lake RV Park,(575) 377-7275
-95.781863,44.152927,West Lake Sarah County,(507) 836-6163
-77.269065,43.913842,West Lake Willows,(613) 393-3213
-91.249975,41.660213,West Liberty RV Park,(319) 627-2676
-111.665779,45.060798,West Madison Campground BLM,(406) 683-2337
-114.390595,43.282359,West Magic Resort LLC,(208) 487-2571
-80.474433,43.590023,West Montrose Family Camping,(519) 669-2129
-119.8483333,36.75706111,West Olive Mobile RV/Park,(559) 275-0154
-91.525771,41.724387,West Overlook Coe - Coralville Lake,(319) 338-3543
-92.043336,45.920595,West Point Campgrounds,(715) 635-7622
-85.186223,33.023453,West Point Lake - Whitetail Ridge Campground COE,(706) 882-8972
-100.455576,44.750524,West Prairie Resort,(605) 264-5303
-94.389577,44.89354,West River Park,(320) 234-4494
-82.109776,40.96122,West Salem Hickory Lakes Campground,(419) 869-7587
-82.072889,40.961618,West Salem Town and Country Campgrounds,(419) 853-4550
-70.380739,43.5659,West Scarborough Wild Duck Campground,(207) 883-4432
-86.364098,45.975916,West Shore - Indian Lake State Park,(906) 341-2355
-86.332799,45.941256,West Shore Campground - Indian Lake State Park,(906) 341-2355
-114.193043,47.949782,West Shore SP Campground,(406) 844-3044
-115.94602,33.32817,West Shores RV Park,(760) 343-9091
-99.940574,47.772597,West Side Park/Campground,(701) 324-2604
-103.68839,30.348589,West Side RV Park,(432) 837-2375
-101.477325,32.178928,West Texas Friendly RV Park,(432) 517-4829
-71.894708,41.954783,West Thompson Lake COE,(860) 923-2982
-92.663857,47.480662,West Two Rivers Reservoir Rec Area Campground,(218) 735-8831
-86.706223,34.727238,West Valley Mobile Home Park,(256) 837-5050
-100.264212,45.045877,West Whitlock State Recreation Campground,(605) 765-9410
-123.398239,48.426353,Westbay Marine Village,(250) 385-1831
-91.088507,45.473459,Westcove Campground,(715) 532-7812
-111.32944,54.1237,Westcove Municipal Rec. Area,(780) 645-6688
-107.84802,37.39122,Westerly RV Park,(970) 247-1275
-96.894922,43.347922,Westerman City Park,(605) 647-2286
-111.61713,33.41493,Western Acres,(480) 986-1158
-107.2333,34.12059,Western B B  RV Park,(575) 854-2417
-114.479006,32.74131,Western Country Adult RV Park,(928) 726-9691
